delayed,purchase_hour,purchase_weekday,purchase_month,approval_lag_hours,price,freight_value,num_items,customer_state,seller_state
0,23,6,6,0.195,79.9,12.56,1,RJ,RJ
0,15,2,5,0.4269444444444444,99.0,11.54,1,MS,SP
0,21,5,5,3.2519444444444443,64.9,8.88,1,SP,SP
0,12,3,3,0.3305555555555555,289.9,144.86,1,RR,SP
0,12,3,4,0.4513888888888889,25.8,29.04,2,RJ,SP
0,19,2,8,0.2666666666666666,139.0,16.07,1,SP,PR
0,19,1,9,7.085833333333333,149.9,12.25,1,SP,SP
0,21,0,3,0.9833333333333332,295.0,20.08,1,PI,PI
0,15,4,8,22.364444444444445,155.0,14.11,1,SP,PR
0,20,0,4,0.2886111111111111,199.99,27.48,1,MG,SP
0,15,4,5,24.148611111111112,179.8,30.76,2,MG,SP
0,11,5,8,0.1833333333333333,269.0,26.72,1,RJ,SP
0,21,3,12,0.2002777777777777,129.9,8.49,1,MG,MG
0,0,0,10,50.86388888888889,43.2,15.1,1,RJ,SP
0,14,0,8,0.2316666666666666,180.0,12.28,1,SP,SP
0,10,3,8,24.105,39.9,7.94,1,RJ,RJ
0,11,1,6,15.123333333333331,17.99,7.78,1,SP,SP
0,10,3,6,0.3094444444444444,134.0,19.91,1,SP,SC
0,1,3,7,0.2372222222222222,229.7,46.620000000000005,6,SP,SP
0,23,2,10,25.183333333333337,39.0,14.1,1,SP,PR
0,14,0,4,0.1786111111111111,78.99,19.52,1,MG,SP
0,2,5,12,0.1647222222222222,34.99,24.66,1,SP,SP
0,21,6,1,0.1238888888888889,129.9,15.67,1,DF,SP
0,14,0,3,13.562777777777775,119.9,20.18,1,SP,SP
0,9,5,3,66.32972222222222,34.99,14.52,1,MG,SP
0,16,5,7,0.2030555555555555,79.99,18.66,1,SP,MG
0,11,2,6,24.42222222222222,103.9,18.31,1,PR,SP
1,11,2,2,15.100555555555555,5.6,15.1,1,RS,SP
0,11,2,5,0.1872222222222222,1377.5,81.01,1,GO,ES
0,12,0,3,0.22,29.0,14.1,1,DF,SP
0,14,4,11,85.28555555555556,149.0,34.84,1,MA,SP
0,18,4,10,8.348333333333333,31.9,15.79,1,ES,MG
1,11,4,3,0.1316666666666666,183.0,12.49,1,SP,SP
0,19,6,7,0.1958333333333333,59.9,17.67,1,RJ,SP
0,11,3,2,1.0091666666666668,138.0,17.22,1,MG,SP
0,12,5,2,0.3433333333333333,27.99,7.78,1,SP,SP
0,12,2,5,21.546388888888888,52.0,22.91,1,SC,MG
0,15,4,8,0.1711111111111111,156.0,23.89,1,SC,SP
0,13,4,11,2.152222222222222,9.0,11.85,1,SP,SP
0,13,3,2,0.1683333333333333,49.77,7.78,1,SP,SP
0,19,0,2,0.1797222222222222,99.9,20.95,1,PR,SP
0,22,2,12,0.7,129.9,13.93,1,SP,SP
0,17,2,8,9.870555555555557,890.6999999999999,58.0,3,RS,SP
0,16,0,4,25.381666666666668,127.0,18.77,1,MG,SP
0,21,6,11,0.2522222222222222,50.0,11.73,1,SP,SP
0,6,3,8,0.2508333333333333,62.4,8.6,1,SP,SP
0,17,4,2,0.1719444444444444,319.9,17.94,1,RJ,PR
0,16,0,6,0.3638888888888889,14.9,8.82,1,SC,SC
0,20,0,5,0.1877777777777777,244.99,40.55,1,RJ,RJ
0,18,5,7,59.759166666666665,28.0,8.72,1,SP,SP
0,19,4,5,81.29694444444445,13.69,7.71,1,GO,DF
0,11,5,5,0.4175,209.99,13.37,1,SP,SP
0,8,5,1,0.2527777777777777,99.9,17.44,1,RJ,SP
0,21,3,2,29.324166666666667,29.99,25.63,1,PE,SP
0,17,0,5,0.7436111111111111,349.9,48.56,1,RN,PR
0,11,2,4,15.423055555555557,99.99,15.91,1,MG,RJ
0,21,0,2,0.3261111111111111,349.9,31.98,1,PE,PR
1,12,2,8,0.2302777777777777,280.0,76.76,1,MG,SC
0,12,2,4,0.2169444444444444,59.0,13.77,1,SP,SP
0,16,2,1,0.2025,199.9,21.89,1,RS,SP
0,10,3,6,0.1808333333333333,89.0,14.37,1,ES,SP
0,14,5,9,0.1513888888888888,59.9,13.44,1,SP,SP
0,10,0,3,39.81527777777778,144.77,34.86,2,SP,SC
0,10,5,9,0.6711111111111111,58.0,17.66,1,SP,SC
0,13,0,5,0.2505555555555555,219.9,19.62,1,SP,SP
1,18,0,11,31.67888888888889,35.99,14.1,1,RJ,SP
0,17,5,9,0.1977777777777777,157.0,14.7,1,SP,SP
0,12,0,4,31.32638888888889,349.0,17.13,1,SP,MG
0,17,3,11,33.8075,146.9,33.48,1,PR,MT
1,13,2,4,17.7725,225.0,22.65,1,RS,SP
0,15,0,8,35.82555555555555,49.91,20.99,1,SP,SP
0,12,0,4,24.1775,399.0,21.76,1,GO,SP
0,17,0,5,0.1841666666666666,79.0,15.3,1,PR,SP
0,23,1,2,0.3244444444444444,54.5,8.27,1,SP,SP
0,7,0,5,26.69388888888889,20.9,15.1,1,PR,SP
0,21,6,10,0.2061111111111111,76.8,25.38,2,SP,SP
0,11,6,12,0.1225,99.98,30.22,2,SP,RS
0,21,0,2,19.32111111111111,39.99,11.85,1,SP,SP
0,15,6,4,51.691944444444445,152.5,24.0,1,MG,PR
0,11,0,2,0.2863888888888889,52.11,11.86,1,SP,SP
1,13,5,3,0.2555555555555555,86.9,53.16,1,PB,SP
0,22,6,7,0.2277777777777777,45.5,15.11,1,ES,SP
0,18,6,8,0.1455555555555555,69.9,15.59,1,GO,SP
0,8,5,6,0.4194444444444444,225.88,91.12,2,PA,SP
0,0,6,11,0.4713888888888889,19.9,42.38,1,RS,SP
0,20,5,12,0.1183333333333333,159.0,32.14,1,SP,SP
0,19,5,5,0.3569444444444444,168.3,58.08,3,DF,SP
0,14,5,8,0.2766666666666666,360.0,29.6,1,SP,SP
0,0,1,5,0.2572222222222222,129.9,15.0,1,SP,SP
0,17,6,3,0.1502777777777778,44.5,14.11,1,MG,SP
0,17,0,1,0.265,139.99,21.47,1,RJ,SP
0,17,3,8,0.2194444444444444,359.0,17.61,1,RJ,SP
0,15,0,5,43.93222222222222,28.5,15.56,1,PR,SP
0,20,1,6,0.4188888888888888,798.9,21.78,1,MG,SP
0,9,0,3,18.18,40.0,7.71,1,MG,MG
0,8,4,7,0.1561111111111111,1122.0,50.26,1,MA,SP
0,10,1,6,0.4986111111111111,26.9,16.11,1,RJ,SP
0,10,3,8,0.2652777777777778,120.0,17.03,1,SP,RJ
0,11,5,4,78.78833333333333,39.99,12.79,1,SP,SP
0,0,5,11,0.2283333333333333,49.9,16.11,1,SP,RJ
0,12,0,8,0.8819444444444444,1050.0,250.57,1,PA,SP
0,23,3,5,0.2208333333333333,27.9,16.32,1,SP,PR
0,22,3,6,0.4930555555555556,135.8,27.64,2,SP,PR
0,16,5,1,0.1322222222222222,129.0,18.15,1,RJ,SP
0,18,5,4,0.1547222222222222,124.9,12.26,1,SP,SP
0,14,2,5,36.6825,439.8,34.6,2,RJ,SP
0,11,1,3,0.2741666666666666,90.0,18.51,1,RJ,SP
0,22,6,5,30.575277777777774,53.9,12.43,1,SP,SP
0,14,5,6,70.81722222222223,68.9,55.3,2,RO,SP
0,17,3,10,0.3363888888888889,102.5,13.74,1,SP,SP
0,10,2,7,0.1808333333333333,1037.85,112.95,3,RS,PR
0,18,0,2,0.3272222222222222,179.0,16.0,1,MG,SP
0,9,4,8,0.1847222222222222,53.89,39.73,2,RS,MG
0,19,0,5,0.2263888888888889,49.9,15.1,1,PR,SP
0,7,1,7,0.2072222222222222,59.9,23.22,1,SP,SC
0,19,3,8,0.2761111111111111,69.99,11.75,1,RJ,RJ
1,0,3,3,0.1758333333333333,109.99,18.35,1,RJ,SP
0,17,1,2,0.8858333333333334,29.9,8.72,1,SP,SP
0,22,1,11,0.2777777777777778,98.0,42.38,2,PE,PR
0,18,4,12,0.1633333333333333,49.77,34.15,1,MA,SP
0,17,3,4,8.769722222222223,19.95,8.29,1,SP,SP
0,20,2,6,10.825,29.99,15.1,1,MG,SP
0,8,2,1,2.003888888888889,29.9,15.11,1,RJ,SP
0,11,0,6,0.1536111111111111,66.99,22.97,1,MG,MA
1,15,2,10,24.255,18.9,42.38,1,SE,PR
1,21,1,3,0.2102777777777777,151.9,27.14,1,ES,SP
0,23,2,12,0.1502777777777778,155.99,26.37,1,CE,SP
0,20,6,12,37.79638888888889,119.99,34.2,1,SP,MG
0,19,2,1,0.3444444444444444,215.0,17.14,1,SP,SP
0,22,6,12,29.025833333333335,64.9,16.89,1,MT,SP
0,11,2,1,1.895,93.8,30.2,2,SC,PR
0,13,2,7,0.1855555555555555,99.0,17.62,1,MT,SP
0,15,0,8,0.2022222222222222,105.0,27.04,1,ES,SP
0,22,0,4,1.3788888888888888,99.0,36.24,1,SP,ES
0,1,1,8,1.7966666666666666,99.99,16.95,1,RJ,SP
0,10,0,4,31.6875,65.0,20.18,1,MT,SP
0,8,4,8,0.1516666666666666,54.9,18.48,1,RJ,SP
0,14,3,7,24.123333333333335,68.0,15.23,1,SC,SP
0,3,0,6,0.1436111111111111,138.0,16.73,1,RJ,SP
0,21,0,7,0.3180555555555555,159.8,46.72,2,RS,SP
0,14,2,5,12.184166666666666,28.99,15.1,1,PR,SP
0,19,0,5,0.1961111111111111,99.99,9.51,1,SP,SP
0,22,3,3,0.1836111111111111,115.0,23.39,1,SP,MG
0,19,6,4,0.2033333333333333,127.48,11.5,1,SP,SP
0,15,0,5,0.1905555555555555,49.9,8.88,1,SP,SP
0,9,0,12,25.716944444444444,145.0,14.76,1,RJ,SP
0,22,0,7,0.5752777777777778,83.56,44.68,4,SP,SP
0,14,0,2,0.2933333333333333,49.9,11.85,1,SP,SP
0,9,5,10,66.42611111111111,1479.98,55.0,2,SP,PR
0,16,2,1,0.1983333333333333,119.99,9.65,1,SP,SP
0,16,1,5,0.1941666666666666,39.8,30.2,2,RJ,SP
0,10,4,5,16.32888888888889,88.0,10.3,1,SP,SP
0,10,5,3,0.1861111111111111,25.3,8.64,1,SP,SP
0,13,4,3,0.0,1300.52,24.8,1,RS,SP
0,21,0,7,29.721666666666668,485.9,25.33,1,RJ,SC
0,10,3,1,23.885833333333338,139.0,50.84,1,PR,MG
0,22,4,11,3.2275,599.0,17.94,1,DF,SP
0,17,1,12,0.29,19.9,15.1,1,MG,SP
0,11,6,7,0.1861111111111111,118.0,27.81,1,ES,SP
0,19,2,5,0.1775,49.9,25.63,1,PE,SP
0,10,6,10,42.3525,120.0,40.32,2,PR,MG
0,1,0,10,0.1269444444444444,27.99,7.78,1,SP,SP
0,16,0,4,25.435555555555556,63.0,9.26,1,PR,PR
0,22,5,6,0.1752777777777777,97.99,41.08,1,RJ,SP
0,14,3,1,0.3511111111111111,13.65,7.78,1,SP,SP
0,19,2,5,0.2186111111111111,43.9,16.11,1,MG,SP
0,0,2,8,0.1888888888888888,158.0,35.6,2,GO,DF
0,10,3,8,4.522777777777778,129.49,13.21,1,SP,SP
0,2,4,7,0.3288888888888889,166.0,23.88,1,PI,SP
0,18,6,8,0.2277777777777777,157.77,15.85,1,SP,MG
0,15,2,4,0.9680555555555556,45.0,11.15,1,SP,SP
0,12,6,11,0.1869444444444444,549.9,19.61,1,SP,RJ
0,13,4,11,2.154166666666667,49.39,12.69,1,SP,SP
0,22,6,6,0.2555555555555555,64.0,15.21,1,DF,SP
0,15,5,8,61.03333333333333,89.9,17.88,1,RS,SP
0,9,0,12,25.476111111111113,133.4,15.68,1,MG,SP
0,9,6,7,0.1622222222222222,114.9,14.53,1,SP,MG
0,13,0,5,2.088333333333334,48.9,7.87,1,SP,SP
1,13,0,10,0.2733333333333333,54.99,26.92,1,PE,SP
0,23,4,3,0.0,16.98,37.26,2,DF,MG
0,15,0,7,0.9427777777777778,74.99,30.33,1,SP,RJ
0,10,2,7,3.664722222222222,114.97,25.11,1,SP,SP
0,13,1,3,0.0,198.0,12.0,1,SP,SP
0,15,2,7,1.9125,309.9,26.69,2,SP,SP
0,13,1,5,0.1994444444444444,120.0,16.05,1,SC,SP
0,10,2,8,16.619722222222222,209.0,20.65,1,DF,SP
0,8,3,12,42.264722222222225,17.9,11.85,1,SP,SP
1,15,6,11,0.1808333333333333,59.9,16.18,1,RJ,SP
0,22,2,5,0.4805555555555555,144.0,18.89,1,RJ,SP
0,15,1,7,11.484722222222222,99.99,44.5,1,RJ,MG
0,22,3,11,0.2872222222222222,100.0,35.12,2,RJ,SP
0,20,1,8,0.1833333333333333,145.0,19.12,1,SC,SP
0,8,5,3,0.0,49.99,10.96,1,SP,SP
0,13,5,6,0.2638888888888889,13.98,11.85,1,SP,SP
0,13,0,8,0.1616666666666666,440.0,30.06,1,SP,PR
0,17,1,8,8.32611111111111,229.0,40.53,1,ES,SP
0,23,1,11,0.2527777777777777,26.9,8.27,1,RJ,RJ
0,16,6,12,41.05361111111111,114.75,53.760000000000005,3,MG,SP
0,9,1,7,2.66,15.0,7.39,1,SP,SP
0,21,0,11,0.2113888888888888,127.42,13.02,1,PR,PR
0,20,5,11,0.1775,493.24,56.54,2,MG,BA
1,19,4,8,7.2125,99.9,15.45,1,SC,SP
0,16,1,3,34.29694444444444,19.9,19.95,1,MG,PR
0,21,4,3,0.2319444444444444,277.0,20.64,1,BA,DF
1,13,3,8,3.495,819.9,31.02,1,PE,SP
0,15,6,8,20.997777777777777,118.0,39.34,1,MT,SP
0,12,2,5,0.3811111111111111,49.9,15.23,1,SP,SC
1,23,1,7,0.1705555555555555,66.99,23.19,1,DF,MA
0,23,1,3,0.0,99.9,13.28,1,MG,MG
0,20,6,10,0.285,349.9,17.21,1,SP,PR
0,17,1,6,0.2613888888888889,85.9,13.04,1,MG,SP
0,9,1,8,0.2061111111111111,78.0,25.86,2,SP,SP
0,15,5,6,0.2802777777777778,69.99,22.42,1,MS,MG
0,10,1,11,15.87138888888889,34.99,16.11,1,MG,SP
0,23,0,4,10.776111111111112,104.0,18.61,1,SP,SC
0,15,2,5,0.3075,25.0,15.23,1,PR,SP
0,12,3,3,15.606388888888889,136.99,51.82,1,SP,SP
0,12,4,3,87.50444444444445,31.99,27.08,1,BA,SP
0,14,1,4,3.6780555555555554,259.99,15.91,1,SP,SP
0,19,4,6,0.3919444444444444,39.97,16.47,1,RJ,SP
0,8,0,7,0.1669444444444444,119.99,17.57,1,SP,SP
0,21,6,6,0.1525,26.69,15.1,1,SP,SC
0,1,6,7,33.54416666666667,7.99,7.39,1,SP,SP
0,17,6,4,0.2655555555555555,14.99,8.29,1,SP,SP
0,13,2,3,0.3680555555555556,136.0,19.64,1,PA,SP
0,22,1,11,52.98361111111111,174.99,18.47,1,GO,SP
0,10,3,2,0.4680555555555555,15.0,8.72,1,SP,SP
0,11,4,8,0.2327777777777777,209.99,19.57,1,SP,MG
0,1,2,11,11.649722222222222,149.9,98.02,1,GO,SC
0,16,2,2,0.1722222222222222,126.99,17.04,1,SP,SP
0,21,0,7,29.739444444444445,64.99,18.56,1,DF,MG
0,10,0,8,0.2286111111111111,34.99,14.1,1,RJ,SP
0,16,3,1,0.2088888888888889,148.8,42.56,3,RJ,RJ
0,12,3,4,15.352222222222222,195.6,68.24,4,PR,MG
0,20,4,7,0.3305555555555555,129.9,51.2,1,RJ,RS
0,21,5,7,0.2513888888888889,99.0,20.18,1,DF,SP
0,21,0,6,11.740555555555556,259.0,39.58,1,SP,SP
0,22,0,11,0.2988888888888888,59.89,17.67,1,RS,SP
0,21,5,5,0.1702777777777777,51.9,15.11,1,SP,MG
0,12,5,2,0.2466666666666666,79.9,21.05,1,SC,SP
0,18,1,1,0.1286111111111111,38.9,11.16,1,SP,SP
0,18,2,11,0.1911111111111111,49.99,16.79,1,MG,RS
1,11,3,3,0.2411111111111111,135.9,18.2,1,MG,SP
0,18,3,5,32.62305555555555,84.9,23.52,1,MG,PR
0,13,3,4,24.08861111111111,119.9,12.23,1,SP,SP
0,13,2,6,0.2141666666666666,46.4,14.1,1,RJ,MG
0,14,2,2,0.1488888888888888,59.9,15.17,1,SP,RJ
0,16,1,2,34.57472222222222,74.9,15.27,1,RS,PR
1,14,1,7,12.774444444444445,74.99,30.33,1,SP,RJ
0,20,0,3,0.2347222222222222,43.9,19.32,1,RJ,SP
0,12,1,10,0.1888888888888888,334.8,16.09,1,MG,SP
0,12,6,6,39.093333333333334,69.9,20.98,1,MG,SP
0,15,1,1,0.3111111111111111,29.5,20.84,1,ES,SP
0,21,0,5,0.3825,67.88,13.6,1,MG,MG
0,9,2,2,0.2163888888888888,129.99,46.4,1,RJ,SP
0,15,0,7,0.2347222222222222,48.0,17.6,1,MG,SP
0,23,2,1,1.7138888888888888,189.0,18.71,1,RS,SP
0,13,3,3,0.1736111111111111,84.99,11.97,1,SP,SP
0,21,1,12,0.14,199.0,18.64,1,SC,RS
0,15,4,1,85.21694444444445,119.99,18.0,1,SP,SP
1,16,2,11,1.3797222222222223,27.0,15.1,1,MG,SP
0,18,0,7,10.007222222222222,139.9,38.61,1,SP,SP
0,16,5,8,0.2113888888888888,110.0,23.57,1,MG,SP
0,13,6,5,0.1380555555555555,219.99,15.29,1,RJ,SP
0,20,5,10,0.1827777777777778,34.9,9.34,1,SP,SP
1,16,1,2,16.894444444444446,9.9,15.1,1,RS,SP
0,10,0,6,0.2086111111111111,70.9,60.79,1,MS,MG
0,9,3,1,17.2025,248.99,35.91,1,SP,SP
0,13,6,7,0.1758333333333333,26.9,7.45,1,SP,SP
0,21,0,7,12.684722222222222,140.0,64.8,1,SP,SP
0,23,4,5,0.8008333333333333,330.99,26.98,1,PR,SC
0,22,0,1,0.2583333333333333,19.9,34.15,1,PI,SP
1,7,1,3,0.2288888888888889,99.99,15.91,1,SC,SP
0,21,4,11,77.85722222222222,49.0,28.82,1,CE,SP
0,21,0,2,0.4066666666666667,116.94,20.79,1,SP,SP
0,13,2,5,24.08277777777778,189.9,19.21,1,RJ,SP
0,22,3,6,0.4233333333333333,109.8,23.92,1,BA,SP
0,11,5,9,0.3055555555555556,158.0,16.74,1,SP,SP
0,13,3,11,0.1586111111111111,139.9,14.0,1,SP,SP
0,12,3,1,,39.99,14.52,1,SP,PR
0,16,0,2,0.4077777777777778,69.9,16.12,1,SP,SP
0,8,3,10,0.2691666666666666,59.9,37.97,1,RN,SP
0,1,4,4,112.4575,38.0,9.06,1,RJ,RJ
0,23,4,6,0.17,55.0,7.78,1,SP,SP
0,14,3,7,37.605555555555554,259.9,21.77,1,BA,SP
0,23,1,8,33.069722222222225,150.24,12.55,1,SP,SP
0,12,2,8,0.8491666666666666,17.0,9.94,1,SP,SP
0,11,3,7,4.740833333333334,139.77,16.08,1,RJ,SP
0,15,5,6,0.5316666666666666,67.49,22.97,1,AP,SP
0,21,6,9,0.2077777777777777,160.0,35.62,2,MG,SP
0,16,6,5,34.545,169.99,51.14,1,RJ,SP
0,8,2,3,0.0,59.9,18.7,1,DF,MG
0,19,2,11,0.1494444444444444,144.99,12.22,1,SP,SP
0,19,5,3,0.2783333333333333,55.9,13.51,1,SP,PR
0,23,3,7,0.2911111111111111,199.9,62.27,1,SP,SP
0,19,3,11,31.62472222222222,156.25,36.12,4,SP,SP
1,21,3,8,0.8602777777777778,29.99,7.47,1,SP,SP
0,1,2,5,23.961666666666662,118.0,21.01,1,CE,SP
0,13,3,12,1.9966666666666664,84.99,12.93,1,SP,SP
0,22,1,5,0.1969444444444444,220.0,17.06,2,SP,SP
0,8,4,5,17.516666666666666,46.99,20.43,1,MG,SP
0,12,0,2,0.3147222222222222,99.9,25.15,1,MT,PR
0,15,1,4,10.279444444444444,67.9,13.6,1,SP,PR
0,10,1,5,17.43611111111111,130.0,46.99,1,RJ,SP
0,16,4,1,0.1338888888888889,232.32,19.87,1,BA,SP
0,16,1,8,9.851666666666668,79.95,17.81,1,SP,MG
0,16,5,8,0.1713888888888889,139.99,41.96,1,RJ,SP
1,8,2,4,0.1844444444444444,49.9,19.32,1,MG,SP
0,8,2,8,0.2997222222222222,457.75,39.5,5,SP,SP
0,16,1,4,0.3805555555555555,19.99,7.39,1,SP,SP
0,10,4,11,2.565,179.9,18.54,1,ES,DF
0,16,6,2,36.374722222222225,49.99,16.92,1,BA,SP
0,17,2,1,0.2130555555555555,60.0,14.59,1,RJ,SP
0,16,2,8,0.2430555555555555,79.9,37.47,1,PA,SP
0,16,2,4,0.5172222222222222,18.24,12.79,1,SP,SP
0,9,4,12,17.385555555555555,166.99,15.92,1,SP,SP
1,14,1,11,0.3669444444444444,13.45,16.11,1,SP,MG
0,18,3,7,32.06,89.9,25.91,1,PE,SP
0,9,6,1,42.015277777777776,394.65,17.51,1,MG,RJ
1,10,6,7,0.2844444444444444,69.99,23.21,1,MA,SP
0,20,5,8,55.58083333333333,49.9,20.99,1,SP,SP
0,10,0,5,42.405833333333334,13.65,18.23,1,PR,SP
1,22,1,7,0.2336111111111111,60.0,9.17,1,SP,SP
0,19,1,8,0.1511111111111111,44.9,22.24,1,BA,SP
0,17,0,6,21.891944444444444,99.99,13.72,1,SP,SP
0,22,0,7,29.92111111111111,89.9,12.13,1,SP,SP
0,12,1,1,38.21611111111111,199.0,27.71,1,MG,SP
1,21,6,10,66.59055555555555,21.99,25.63,1,CE,SP
0,10,4,4,113.82888888888888,29.99,12.79,1,SP,SP
0,5,4,5,0.2263888888888889,98.0,13.03,1,SP,SP
1,19,4,4,0.1766666666666666,39.99,12.76,1,ES,SP
0,11,1,9,15.675833333333332,273.4,90.6,6,ES,SP
0,13,2,2,23.91638888888889,47.9,16.11,1,RS,SC
0,14,1,9,0.3144444444444444,48.9,16.6,1,RS,SP
0,21,2,6,0.5011111111111111,364.0,22.5,1,MG,PR
0,23,3,5,27.87555555555555,47.9,19.32,1,RS,SC
1,18,0,3,0.3411111111111111,135.0,17.39,1,MG,RS
0,18,1,11,0.2022222222222222,38.0,15.1,1,SP,MG
0,19,2,5,7.458611111111111,55.8,25.88,2,MG,SP
0,17,0,4,0.1761111111111111,89.9,23.21,1,SC,SP
0,14,5,8,0.1633333333333333,389.5,13.75,1,SP,SP
0,20,0,2,0.2233333333333333,60.0,15.17,1,SC,SP
0,21,1,4,0.2402777777777777,119.8,22.3,2,SP,SP
0,19,0,6,0.3605555555555556,78.0,41.53,1,RJ,SP
0,19,3,4,1.6305555555555555,89.0,12.01,1,SP,SP
0,23,0,2,30.278055555555557,16.0,7.78,1,SP,SP
0,13,4,11,0.6427777777777778,193.0,16.98,1,SP,SP
1,20,5,2,0.25,149.99,34.85,1,PI,SP
0,16,3,10,24.471666666666668,84.99,16.35,1,SC,SP
0,13,1,12,14.805277777777778,89.0,15.37,1,SP,PR
0,20,3,8,30.578333333333333,35.9,16.6,1,ES,SP
0,12,3,10,38.33111111111111,29.0,7.78,1,SP,SP
0,13,2,11,0.1333333333333333,50.0,15.1,1,RJ,SP
1,12,0,1,4.568611111111111,69.9,25.04,1,RN,RJ
0,14,3,1,0.2558333333333333,29.78,31.58,2,RJ,DF
0,15,3,11,35.264722222222225,27.3,30.2,2,ES,SP
0,17,2,8,0.185,19.9,12.8,1,SP,SP
1,19,1,10,23.85972222222222,286.0,38.56,2,RJ,MT
0,20,0,6,30.003611111111113,19.9,15.1,1,SC,SP
0,13,0,11,0.2688888888888889,339.0,18.13,1,SP,PA
0,22,2,2,40.11694444444444,56.9,8.72,1,SP,SP
0,21,1,4,0.2025,219.8,23.72,2,SP,SP
0,14,2,2,0.3591666666666667,53.49,11.87,1,SP,SP
0,22,3,1,0.255,69.9,19.98,1,ES,SP
0,11,6,2,0.3058333333333333,99.9,22.57,1,RJ,PR
0,14,6,1,23.161666666666665,55.0,17.67,1,PE,SP
0,20,0,9,0.2216666666666666,72.0,14.25,1,MG,SP
0,20,1,3,0.1855555555555555,285.9,17.21,1,SP,PR
0,14,5,11,0.2275,142.5,12.5,1,SP,SP
0,23,1,10,0.2155555555555555,99.0,14.44,1,RJ,SP
0,15,0,11,0.1744444444444444,29.9,7.78,1,SP,SP
0,12,1,1,0.1505555555555555,27.93,14.1,1,DF,SP
0,13,4,1,0.1538888888888888,99.9,17.95,1,RS,SP
0,23,2,8,28.857222222222223,58.99,11.73,1,SP,SP
0,18,0,7,0.1919444444444444,259.0,14.47,1,SP,SP
0,11,0,12,1.6594444444444445,24.9,11.85,1,SP,SP
0,15,6,2,36.51,42.0,14.12,1,SP,SP
0,16,6,7,20.390833333333333,27.99,7.46,1,SP,SP
0,13,2,5,0.4352777777777777,145.0,28.2,1,SP,SP
0,7,0,1,0.1891666666666666,87.99,15.92,1,SP,RS
0,13,5,2,0.2388888888888889,149.9,16.16,1,SP,SP
0,19,1,6,0.1394444444444444,49.5,17.6,1,RJ,SP
0,22,4,3,0.1944444444444444,53.39,14.14,1,MG,MG
0,17,3,3,0.0,129.9,13.49,1,SP,SP
0,13,5,8,0.5741666666666667,54.48,23.84,2,MG,MG
0,0,4,12,0.2847222222222222,129.99,18.16,1,SP,PR
0,11,0,11,25.06111111111111,326.16,21.16,1,SP,SP
0,22,1,1,0.2611111111111111,40.0,13.37,1,MG,SP
0,15,4,9,0.2433333333333333,17.99,7.78,1,SP,SP
0,12,3,8,14.278333333333334,95.0,15.77,1,MG,SP
0,22,5,4,0.1213888888888889,27.99,24.35,1,PA,SP
0,16,0,9,11.7275,59.0,13.43,1,SP,PR
0,6,4,10,0.2361111111111111,299.0,21.58,1,MG,RJ
0,19,1,6,0.3072222222222222,30.9,19.41,1,RJ,SP
0,21,2,11,30.182222222222222,50.0,11.85,1,SP,SP
0,21,4,3,0.0,112.4,54.21,2,SE,SC
0,19,2,1,0.1725,99.0,14.86,1,SP,MG
0,9,6,11,0.235,99.99,18.27,1,BA,SP
0,12,3,1,0.2125,70.0,16.25,1,RJ,SP
0,12,4,6,0.3733333333333333,99.9,24.83,1,PI,SP
0,10,6,12,0.8475,29.0,8.72,1,SP,SP
0,19,2,2,0.1672222222222222,76.8,26.16,2,SP,SP
1,9,2,3,4.679722222222222,14.99,19.04,1,CE,SP
0,8,2,8,0.2247222222222222,199.9,12.9,1,SP,SP
0,20,0,8,0.2413888888888888,55.5,24.94,1,PE,RJ
0,11,4,1,89.52055555555556,130.0,19.15,1,MG,PR
1,17,4,5,62.611111111111114,1001.0,51.14,1,MS,SP
0,14,0,6,13.630833333333332,66.0,19.65,1,DF,SP
0,11,4,11,1.9855555555555555,129.9,18.16,1,MG,RJ
0,13,0,4,0.2258333333333333,13.65,7.39,1,SP,SP
0,9,3,6,0.3772222222222222,17.9,20.08,1,BA,SP
0,20,0,4,0.41,1106.99,19.65,1,SP,SP
0,10,4,11,1.9894444444444443,49.9,9.27,1,SP,SP
0,23,2,7,0.2013888888888889,66.99,19.38,1,RN,MA
0,11,5,2,0.2961111111111111,119.9,16.6,1,MG,RJ
0,13,1,11,1.2375,169.9,57.86,1,RJ,SP
0,17,6,7,34.621944444444445,190.0,20.0,2,RJ,SP
0,17,0,7,0.3172222222222222,74.9,34.6,1,MG,RJ
0,16,2,5,0.2866666666666667,83.99,15.47,1,MS,SP
0,17,3,5,0.3841666666666666,55.0,7.39,1,SP,SP
0,12,2,9,0.2244444444444444,125.0,18.12,1,DF,SP
0,20,1,3,0.0,169.9,27.62,1,MG,SC
0,19,4,1,0.1866666666666666,39.9,11.74,1,SP,SP
1,15,0,7,0.2230555555555555,109.95,17.21,1,BA,MG
0,12,5,3,0.2144444444444444,269.0,14.32,1,SP,SP
0,16,3,8,1.138611111111111,105.0,9.49,1,SP,SP
0,11,3,12,0.4775,169.0,14.33,1,PR,SC
0,20,1,3,24.030555555555555,72.0,13.62,1,SP,PR
0,17,1,8,1.7008333333333334,34.99,16.79,1,BA,SP
0,22,1,7,21.236666666666668,47.92,37.71,1,RJ,PR
0,11,6,5,0.2286111111111111,44.9,15.1,1,RS,SC
